mass, radius, density
1.805071942193434e+29 820976901.8099327 102116.4230227822
1.8029101509904364e+29 821185482.8099327 101942.3820053655
1.800750274827528e+29 821394063.8099327 101768.61271665519
1.7985923127564307e+29 821602644.8099327 101595.11475670326
1.7964362638259843e+29 821811225.8099327 101421.88772612669
1.794282127087911e+29 822019806.8099326 101248.93122610667
1.7921299016054618e+29 822228387.8099326 101076.24485838777
1.7899795864044183e+29 822436968.8099326 100903.8282252773
1.787831180559561e+29 822645549.8099326 100731.6809296445
1.7856846831053177e+29 822854130.8099326 100559.80257491989
1.7835400930905287e+29 823062711.8099325 100388.19276509437
1.781397409578445e+29 823271292.8099325 100216.85110471859
1.7792566315977303e+29 823479873.8099325 100045.77719890219
1.7771177582001067e+29 823688454.8099325 99874.97065331307
1.7749807884401784e+29 823897035.8099325 99704.43107417654
1.7728457213494916e+29 824105616.8099324 99534.15806827476
1.7707125559855327e+29 824314197.8099324 99364.1512429459
1.7685812913827302e+29 824522778.8099324 99194.41020608335
1.766451926592806e+29 824731359.8099324 99024.93456613511
1.7643244606530706e+29 824939940.8099324 98855.72393210296
1.7621988926065992e+29 825148521.8099324 98686.77791354172
1.7600752214935848e+29 825357102.8099322 98518.09612055862
1.757953446362867e+29 825565683.8099322 98349.67816381245
1.7558335662459916e+29 825774264.8099322 98181.52365451286
1.7537155801889164e+29 825982845.8099322 98013.63220441964
1.7515994872260694e+29 826191426.8099322 97846.00342584206
1.7494852863976435e+29 826400007.8099321 97678.63693163794
1.747372976746714e+29 826608588.8099321 97511.53233521315
1.745262557301944e+29 826817169.8099321 97344.68925052072
1.7431540271092917e+29 827025750.8099321 97178.1072920602
1.7410473851974203e+29 827234331.8099321 97011.7860748769
1.738942630609405e+29 827442912.809932 96845.72521456113
1.7368397623710272e+29 827651493.809932 96679.92432724756
1.7347387795282443e+29 827860074.809932 96514.3830296144
1.73263968110972e+29 828068655.809932 96349.10093888274
1.7305424661498824e+29 828277236.809932 96184.0776728158
1.7284471336773952e+29 828485817.8099319 96019.31284971823
1.726353682729569e+29 828694398.8099319 95854.80608843539
1.7242621123350674e+29 828902979.8099319 95690.55700835254
1.7221724215283187e+29 829111560.8099319 95526.56522939424
1.7200846093408687e+29 829320141.8099319 95362.8303720236
1.7179986747956165e+29 829528722.8099318 95199.35205724149
1.7159146169356372e+29 829737303.8099318 95036.12990658593
1.7138324347780653e+29 829945884.8099318 94873.16354213128
1.711752127348682e+29 830154465.8099318 94710.45258648762
1.7096736936876805e+29 830363046.8099318 94547.99666279991
1.7075971328208417e+29 830571627.8099318 94385.79539474736
1.7055224437681825e+29 830780208.8099316 94223.84840654273
1.7034496255583665e+29 830988789.8099316 94062.15532293159
1.7013786772200574e+29 831197370.8099316 93900.71576919156
1.6993095977790364e+29 831405951.8099316 93739.5293711317
1.697242386252438e+29 831614532.8099316 93578.59575509172
1.695177041680455e+29 831823113.8099315 93417.91454794124
1.6931135630658106e+29 832031694.8099315 93257.48537707923
1.6910519494486973e+29 832240275.8099315 93097.30787043311
1.6889921998462495e+29 832448856.8099315 92937.38165645825
1.6869343132813664e+29 832657437.8099315 92777.70636413708
1.6848782887798293e+29 832866018.8099314 92618.2816229785
1.6828241253472433e+29 833074599.8099314 92459.10706301709
1.680771822029566e+29 833283180.8099314 92300.18231481248
1.6787213778237555e+29 833491761.8099314 92141.50700944861
1.6766727917642402e+29 833700342.8099314 91983.08077853303
1.67462606286239e+29 833908923.8099313 91824.90325419621
1.672581190146868e+29 834117504.8099313 91666.97406909085
1.6705381726290448e+29 834326085.8099314 91509.29285639111
1.6684970093202897e+29 834534666.8099314 91351.85924979203
1.6664576992521487e+29 834743247.8099315 91194.67288350873
1.664420241430227e+29 834951828.8099316 91037.73339227575
1.662384634877424e+29 835160409.8099316 90881.04041134634
1.660350878607991e+29 835368990.8099318 90724.59357649181
1.658318971636181e+29 835577571.8099318 90568.39252400075
1.656288912979128e+29 835786152.8099319 90412.43689067845
1.654260701651084e+29 835994733.8099319 90256.7263138461
1.6522343366634188e+29 836203314.809932 90101.26043134017
1.650209817033267e+29 836411895.8099321 89946.03888151162
1.6481871417806455e+29 836620476.8099321 89791.06130322535
1.64616630989963e+29 836829057.8099322 89636.32733585939
1.6441473204188842e+29 837037638.8099322 89481.8366193043
1.6421301723468956e+29 837246219.8099324 89327.58879396244
1.640114864686387e+29 837454800.8099325 89173.58350074722
1.6381013964660223e+29 837663381.8099325 89019.82038108254
1.6360897666741127e+29 837871962.8099326 88866.29907690198
1.6340799743450864e+29 838080543.8099326 88713.0192306482
1.6320720184643725e+29 838289124.8099327 88559.98048527224
1.63006589805487e+29 838497705.8099328 88407.18248423282
1.6280616121308313e+29 838706286.8099328 88254.62487149565
1.6260591596892144e+29 838914867.809933 88102.30729153272
1.6240585397385068e+29 839123448.809933 87950.22938932173
1.6220597512987253e+29 839332029.8099331 87798.39081034527
1.6200627933610636e+29 839540610.8099331 87646.79120059026
1.6180676649397738e+29 839749191.8099332 87495.43020654717
1.616074365049108e+29 839957772.8099333 87344.30747520944
1.6140828926744952e+29 840166353.8099333 87193.42265407267
1.6120932468474815e+29 840374934.8099334 87042.77539113408
1.610105426544849e+29 840583515.8099334 86892.3653348918
1.6081194307981435e+29 840792096.8099335 86742.1921343441
1.6061352585927943e+29 841000677.8099337 86592.25543898882
1.6041529089430533e+29 841209258.8099337 86442.55489882272
1.6021723808429967e+29 841417839.8099338 86293.09016434068
1.600193673312641e+29 841626420.8099338 86143.86088653508
1.598216785340298e+29 841835001.8099339 85994.86671689521
1.5962417159258076e+29 842043582.8099339 85846.10730740652
1.594268464077658e+29 842252163.809934 85697.58231054994
1.592297028804336e+29 842460744.8099341 85549.29137930126
1.5903274090941537e+29 842669325.8099341 85401.23416713046
1.5883596039498336e+29 842877906.8099343 85253.41032800096
1.5863936123827456e+29 843086487.8099343 85105.81951636908
1.584429433381201e+29 843295068.8099344 84958.46138718328
1.5824670659508052e+29 843503649.8099345 84811.33559588355
1.5805065090885163e+29 843712230.8099345 84664.44179840063
1.5785477617884103e+29 843920811.8099346 84517.77965115555
1.5765908230647394e+29 844129392.8099346 84371.34881105882
1.5746356919029326e+29 844337973.8099347 84225.14893550979
1.5726823672999483e+29 844546554.8099347 84079.17968239597
1.5707308482613916e+29 844755135.8099349 83933.44071009249
1.5687811337784562e+29 844963716.809935 83787.93167746124
1.5668332228452181e+29 845172297.809935 83642.65224385037
1.5648871144644002e+29 845380878.8099351 83497.60206909363
1.5629428076358432e+29 845589459.8099351 83352.7808135096
1.5610003013392113e+29 845798040.8099352 83208.18813790116
1.5590595945916392e+29 846006621.8099353 83063.82370355468
1.5571206863670266e+29 846215202.8099353 82919.68717223956
1.5551835756796256e+29 846423783.8099355 82775.77820620744
1.5532482614975716e+29 846632364.8099355 82632.09646819154
1.551314742849528e+29 846840945.8099356 82488.64162140613
1.5493830187036304e+29 847049526.8099356 82345.41332954573
1.5474530880568368e+29 847258107.8099357 82202.41125678456
1.5455249499089878e+29 847466688.8099358 82059.63506777583
1.5435986032512772e+29 847675269.8099358 81917.08442765115
1.5416740470806633e+29 847883850.8099359 81774.7590020198
1.5397512803739282e+29 848092431.8099359 81632.65845696817
1.5378303021309125e+29 848301012.809936 81490.78245905909
1.5359111113514568e+29 848509593.8099362 81349.1306753311
1.533993707018108e+29 848718174.8099362 81207.70277329789
1.5320780881191772e+29 848926755.8099363 81066.49842094767
1.5301642536573875e+29 849135336.8099363 80925.51728674246
1.5282522026037564e+29 849343917.8099364 80784.7590396175
1.5263419339667715e+29 849552498.8099364 80644.22334898054
1.5244334467232148e+29 849761079.8099365 80503.90988471132
1.5225267398758094e+29 849969660.8099366 80363.81831716077
1.5206218124013372e+29 850178241.8099366 80223.9483171505
1.5187186632881098e+29 850386822.8099368 80084.2995559721
1.5168172915330855e+29 850595403.8099368 79944.8717053865
1.5149176961303401e+29 850803984.8099369 79805.66443762335
1.5130198760422444e+29 851012565.809937 79666.67742538039
1.5111238302744035e+29 851221146.809937 79527.91034182276
1.509229557815129e+29 851429727.8099371 79389.36286058246
1.5073370576556142e+29 851638308.8099371 79251.03465575764
1.5054463287611124e+29 851846889.8099372 79112.92540191195
1.503557370140111e+29 852055470.8099372 78975.03477407401
1.5016701807636274e+29 852264051.8099374 78837.36244773664
1.4997847596343847e+29 852472632.8099375 78699.90809885634
1.4979011057176358e+29 852681213.8099375 78562.67140385261
1.4960192180189859e+29 852889794.8099376 78425.65203960732
1.4941390955036879e+29 853098375.8099376 78288.84968346404
1.4922607371715824e+29 853306956.8099377 78152.26401322754
1.4903841420052162e+29 853515537.8099378 78015.89470716302
1.4885093089784892e+29 853724118.8099378 77879.74144399559
1.4866362370883597e+29 853932699.809938 77743.80390290951
1.4847649253058451e+29 854141280.809938 77608.0817635477
1.4828953726336685e+29 854349861.8099381 77472.57470601109
1.4810275780342004e+29 854558442.8099381 77337.28241085794
1.4791615404986345e+29 854767023.8099382 77202.20455910321
1.4772972590124e+29 854975604.8099383 77067.34083221803
1.4754347325551612e+29 855184185.8099383 76932.69091212901
1.4735739601123473e+29 855392766.8099384 76798.25448121759
1.4717149406636227e+29 855601347.8099384 76664.03122231946
1.4698576731857696e+29 855809928.8099385 76530.02081872398
1.468002156672864e+29 856018509.8099387 76396.22295417349
1.4661483900988057e+29 856227090.8099387 76262.6373128627
1.4642963724288477e+29 856435671.8099388 76129.26357943812
1.4624461026801244e+29 856644252.8099388 75996.1014389974
1.460597579800595e+29 856852833.8099389 75863.15057708876
1.4587508027901e+29 857061414.809939 75730.4106797103
1.4569057706196569e+29 857269995.809939 75597.88143330946
1.4550624822602834e+29 857478576.8099391 75465.56252478235
1.453220936720467e+29 857687157.8099391 75333.45364147314
1.451381132942402e+29 857895738.8099393 75201.55447117353
1.4495430699461054e+29 858104319.8099393 75069.86470212202
1.4477067466708893e+29 858312900.8099394 74938.3840230034
1.4458721621252412e+29 858521481.8099395 74807.11212294806
1.4440393152686495e+29 858730062.8099395 74676.04869153144
1.4422082051009547e+29 858938643.8099396 74545.19341877336
1.4403788305787628e+29 859147224.8099396 74414.54599513748
1.4385511906788562e+29 859355805.8099397 74284.10611153068
1.4367252844010752e+29 859564386.8099399 74153.87345930235
1.434901110710673e+29 859772967.8099399 74023.84773024399
1.433078668578667e+29 859981548.80994 73894.02861658836
1.4312579569904864e+29 860190129.80994 73764.4158110091
1.4294389749257955e+29 860398710.8099401 73635.00900661995
1.4276217213527297e+29 860607291.8099401 73505.80789697428
1.4258061952538357e+29 860815872.8099402 73376.81217606438
1.4239923956001311e+29 861024453.8099403 73248.02153832096
1.422180321377045e+29 861233034.8099403 73119.43567861244
1.4203699715527125e+29 861441615.8099405 72991.05429224446
1.4185613451096805e+29 861650196.8099405 72862.8770749592
1.4167544410160843e+29 861858777.8099406 72734.90372293477
1.4149492582487059e+29 862067358.8099407 72607.13393278475
1.4131457957958568e+29 862275939.8099407 72479.56740155746
1.4113440526112608e+29 862484520.8099408 72352.20382673532
1.4095440276803468e+29 862693101.8099408 72225.04290623443
1.407745719988544e+29 862901682.8099409 72098.08433840383
1.4059491284924584e+29 863110263.8099409 71971.32782202498
1.4041542521832837e+29 863318844.809941 71844.77305631111
1.4023610900176259e+29 863527425.8099412 71718.41974090668
1.4005696409866787e+29 863736006.8099412 71592.26757588676
1.3987799040499304e+29 863944587.8099413 71466.31626175644
1.3969918781985748e+29 864153168.8099413 71340.56549945023
1.3952055623863356e+29 864361749.8099414 71215.01499033153
1.3934209555986418e+29 864570330.8099415 71089.66443619196
1.3916380568036286e+29 864778911.8099415 70964.51353925081
1.3898568649867253e+29 864987492.8099416 70839.56200215445
1.3880773791103024e+29 865196073.8099416 70714.80952797574
1.3862995981424951e+29 865404654.8099418 70590.25582021344
1.3845235210658503e+29 865613235.8099418 70465.90058279166
1.3827491468542678e+29 865821816.8099419 70341.74352005919
1.380976474467236e+29 866030397.809942 70217.78433678903
1.3792055028988308e+29 866238978.809942 70094.02273817774
1.377436231094129e+29 866447559.8099421 69970.45842984485
1.3756686580443244e+29 866656140.8099421 69847.09111783226
1.3739027827233168e+29 866864721.8099422 69723.92050860374
1.3721386040877122e+29 867073302.8099424 69600.9463090443
1.370376121125822e+29 867281883.8099424 69478.16822645959
1.36861533279137e+29 867490464.8099425 69355.58596857535
1.3668562380697852e+29 867699045.8099425 69233.19924353684
1.3650988359320852e+29 867907626.8099426 69111.00775990821
1.3633431253464053e+29 868116207.8099426 68989.01122667201
1.3615891052779983e+29 868324788.8099427 68867.20935322854
1.3598367747065288e+29 868533369.8099428 68745.60184939529
1.3580861325914851e+29 868741950.8099428 68624.18842540635
1.3563371779269432e+29 868950531.809943 68502.96879191193
1.3545899096550976e+29 869159112.809943 68381.94265997769
1.3528443267642597e+29 869367693.8099431 68261.10974108416
1.3511004282196824e+29 869576274.8099432 68140.46974712625
1.3493582129923833e+29 869784855.8099432 68020.02239041257
1.3476176800504977e+29 869993436.8099433 67899.76738366499
1.3458788283708076e+29 870202017.8099433 67779.70444001793
1.3441416569128016e+29 870410598.8099434 67659.83327301794
1.3424061646503793e+29 870619179.8099434 67540.15359662299
1.3406723505660876e+29 870827760.8099436 67420.66512520197
1.338940213602121e+29 871036341.8099437 67301.36757353415
1.3372097527583202e+29 871244922.8099437 67182.26065680859
1.3354809669855264e+29 871453503.8099438 67063.34409062352
1.3337538552576397e+29 871662084.8099438 66944.61759098587
1.3320284165427952e+29 871870665.8099439 66826.08087431059
1.3303046498091282e+29 872079246.809944 66707.73365742023
1.3285825540363032e+29 872287827.809944 66589.57565754425
1.3268621281780439e+29 872496408.8099442 66471.60659231857
1.325143371216897e+29 872704989.8099442 66353.82617978485
1.323426282112351e+29 872913570.8099443 66236.23413839014
1.3217108598296587e+29 873122151.8099444 66118.8301869861
1.3199971033571316e+29 873330732.8099444 66001.61404482862
1.318285011645611e+29 873539313.8099445 65884.58543157719
1.31657458366035e+29 873747894.8099445 65767.74406729432
1.3148658183896599e+29 873956475.8099446 65651.08967244497
1.3131587147843821e+29 874165056.8099446 65534.621967896106
1.3114532718184166e+29 874373637.8099447 65418.340674916
1.3097494884627807e+29 874582218.8099449 65302.24551517377
1.3080473636798453e+29 874790799.8099449 65186.336210738795
1.3063468964492748e+29 874999380.809945 65070.612484080164
1.3046480857190282e+29 875207961.809945 64955.07405806612
1.302950930486064e+29 875416542.8099451 64839.72065596351
1.3012554296810473e+29 875625123.8099452 64724.55200143723
1.2995615823095834e+29 875833704.8099452 64609.56781854968
1.2978693873081022e+29 876042285.8099453 64494.7678317602
1.2961788436706797e+29 876250866.8099453 64380.15176592457
1.2944899503510397e+29 876459447.8099455 64265.719346294376
1.2928027063086704e+29 876668028.8099455 64151.47029851653
1.2911171105318833e+29 876876609.8099456 64037.4043486327
1.2894331619801666e+29 877085190.8099457 63923.52122307878
1.2877508596130088e+29 877293771.8099457 63809.8206486843
1.2860702023985451e+29 877502352.8099458 63696.30235267192
1.28439118931644e+29 877710933.8099458 63582.96606265688
1.2827138193232994e+29 877919514.809946 63469.81150664642
1.2810380913959056e+29 878128095.8099461 63356.83841303932
1.2793640044851e+29 878336676.8099461 63244.04651062528
1.2776915575763116e+29 878545257.8099462 63131.43552858439
1.2760207496290288e+29 878753838.8099462 63019.0051964866
1.274351579611387e+29 878962419.8099463 62906.755244291184
1.2726840464886389e+29 879171000.8099463 62794.68540234621
1.2710181492289199e+29 879379581.8099464 62682.79540138798
1.2693538868003652e+29 879588162.8099465 62571.0849725405
1.2676912581653455e+29 879796743.8099465 62459.55384731492
1.2660302622977605e+29 880005324.8099467 62348.201757609044
1.2643708981657457e+29 880213905.8099467 62237.02843570676
1.262713164725907e+29 880422486.8099468 62126.033614277505
1.2610570609550266e+29 880631067.8099469 62015.21702637572
1.259402585815475e+29 880839648.8099469 61904.57840544037
1.2577497382811524e+29 881048229.809947 61794.11748529434
1.2560985173057822e+29 881256810.809947 61683.83400014392
1.2544489218719113e+29 881465391.8099471 61573.72768457832
1.2528009509274988e+29 881673972.8099471 61463.79827356912
1.2511546034608561e+29 881882553.8099473 61354.04550246965
1.24950987841706e+29 882091134.8099474 61244.46910701458
1.2478667747873043e+29 882299715.8099474 61135.06882331935
1.2462252915224303e+29 882508296.8099475 61025.84438787961
1.2445854275848087e+29 882716877.8099475 60916.795537570724
1.2429471819541039e+29 882925458.8099476 60807.92200964724
1.2413105535926866e+29 883134039.8099477 60699.223541742336
1.2396755414658098e+29 883342620.8099477 60590.69987186732
1.2380421445416087e+29 883551201.8099478 60482.35073841111
1.2364103617853362e+29 883759782.8099478 60374.17588013968
1.2347801921651276e+29 883968363.809948 60266.17503619557
1.2331516346491182e+29 884176944.809948 60158.34794609732
1.2315246882054432e+29 884385525.8099481 60050.69434973899
1.2298993517964733e+29 884594106.8099482 59943.213987389594
1.228275624384579e+29 884802687.8099482 59835.906599692644
1.226653504949425e+29 885011268.8099483 59728.77192766554
1.2250329924533817e+29 885219849.8099483 59621.809712699134
1.2234140858617022e+29 885428430.8099484 59515.01969655716
1.2217967841367571e+29 885637011.8099486 59408.401621375706
1.220181086249564e+29 885845592.8099486 59301.955229662744
1.2185669911682582e+29 886054173.8099487 59195.68026429758
1.2169544978609748e+29 886262754.8099487 59089.57646853034
1.2153436053016137e+29 886471335.8099488 58983.643585981445
1.2137343124323695e+29 886679916.8099488 58877.88136064114
1.2121266182444358e+29 886888497.8099489 58772.289536868906
1.210520521697301e+29 887097078.809949 58666.86785939299
1.2089160217533358e+29 887305659.809949 58561.616073309895
1.2073131173950868e+29 887514240.8099492 58456.53392408385
1.205711807567631e+29 887722821.8099492 58351.62115754632
1.2041120912506328e+29 887931402.8099493 58246.87751989545
1.2025139674122274e+29 888139983.8099494 58142.30275769565
1.2009174350176678e+29 888348564.8099494 58037.89661787692
1.1993224930379715e+29 888557145.8099495 57933.65884773448
1.1977291404297447e+29 888765726.8099495 57829.58919492823
1.1961373761697694e+29 888974307.8099496 57725.687407482226
1.1945471992232986e+29 889182888.8099496 57621.95323378417
1.1929586085555852e+29 889391469.8099498 57518.38642258488
1.191371603137647e+29 889600050.8099499 57414.98672299784
1.1897861819318542e+29 889808631.8099499 57311.75388449867
1.1882023439149894e+29 890017212.80995 57208.68765692461
1.1866200880436584e+29 890225793.80995 57105.78779047397
1.1850394132975258e+29 890434374.8099501 57003.05403570576
1.1834603186274329e+29 890642955.8099502 56900.486143539034
1.1818828030245734e+29 890851536.8099502 56798.08386525249
1.1803068654282596e+29 891060117.8099504 56695.846952483946
1.178732504838332e+29 891268698.8099504 56593.77515722978
1.1771597201912207e+29 891477279.8099505 56491.868231844506
1.1755885104781192e+29 891685860.8099506 56390.12592904024
1.1740188746613981e+29 891894441.8099506 56288.5480018862
1.1724508116947813e+29 892103022.8099507 56187.13420380822
1.1708843205694625e+29 892311603.8099507 56085.88428858823
1.1693194002362829e+29 892520184.8099508 55984.79801036377
1.1677560496777895e+29 892728765.8099508 55883.87512362746
1.1661942678419413e+29 892937346.809951 55783.11538322661
1.1646340537170497e+29 893145927.8099511 55682.51854436261
1.1630754062597208e+29 893354508.8099511 55582.08436259045
1.1615183244553837e+29 893563089.8099512 55481.81259381831
1.1599628072519974e+29 893771670.8099512 55381.70299430696
1.1584088536205795e+29 893980251.8099513 55281.755320669334
1.1568564625379122e+29 894188832.8099514 55181.96932987002
1.15530563298366e+29 894397413.8099514 55082.344779224775
1.153756363897135e+29 894605994.8099515 54982.881426399996
1.1522086542724133e+29 894814575.8099515 54883.579029412256
1.1506625030747478e+29 895023156.8099517 54784.43734662782
1.1491179092578623e+29 895231737.8099517 54685.45613676218
1.1475748718129503e+29 895440318.8099518 54586.63515887952
1.1460333896850888e+29 895648899.8099519 54487.97417239225
1.144493461871236e+29 895857480.8099519 54389.47293706048
1.1429550873193512e+29 896066061.809952 54291.13121299162
1.141418265003334e+29 896274642.809952 54192.94876063979
1.1398829939086137e+29 896483223.8099521 54094.925340805414
1.1383492729773847e+29 896691804.8099523 53997.06071463472
1.136817101203723e+29 896900385.8099523 53899.3546436192
1.1352864775442346e+29 897108966.8099524 53801.80688959519
1.1337574009728194e+29 897317547.8099524 53704.41721474337
1.1322298704662597e+29 897526128.8099525 53607.185381588264
1.1307038849753967e+29 897734709.8099525 53510.11115299778
1.1291794434971888e+29 897943290.8099526 53413.1942921827
1.1276565449767128e+29 898151871.8099527 53316.43456269624
1.1261351884022802e+29 898360452.8099527 53219.831728433535
1.124615372742026e+29 898569033.8099529 53123.38555363119
1.1230970969583211e+29 898777614.8099529 53027.095802866745
1.121580360022183e+29 898986195.809953 52930.962241058296
1.120065160913276e+29 899194776.8099531 52834.9846334639
1.1185514985968533e+29 899403357.8099531 52739.162745681155
1.1170393720496969e+29 899611938.8099532 52643.496343646795
1.1155287802370597e+29 899820519.8099532 52547.985193636065
1.1140197221299594e+29 900029100.8099533 52452.62906226237
1.1125121966994135e+29 900237681.8099533 52357.427716476726
1.1110062029279688e+29 900446262.8099535 52262.380923567325
1.109501739769349e+29 900654843.8099536 52167.48845115908
1.1079988062089832e+29 900863424.8099536 52072.750067213085
1.106497401217889e+29 901072005.8099537 51978.165540026195
1.1049975237526722e+29 901280586.8099537 51883.73463823054
1.103499172816056e+29 901489167.8099538 51789.45713079307
1.1020023473473525e+29 901697748.8099539 51695.332787015046
1.1005070463406376e+29 901906329.8099539 51601.36137653161
1.0990132687611644e+29 902114910.809954 51507.542669311304
1.0975210135741858e+29 902323491.809954 51413.87643565559
1.0960302797708954e+29 902532072.8099542 51320.3624461984
1.0945410663078993e+29 902740653.8099542 51227.000471905674
1.0930533721590974e+29 902949234.8099543 51133.79028407484
1.0915671963099187e+29 903157815.8099544 51040.73165433442
1.0900825377169694e+29 903366396.8099544 50947.82435464355
1.088599395371443e+29 903574977.8099545 50855.06815729145
1.0871177682328278e+29 903783558.8099545 50762.46283489703
1.0856376552779061e+29 903992139.8099546 50670.0081604084
1.0841590554892247e+29 904200720.8099548 50577.70390710241
1.0826819678262719e+29 904409301.8099548 50485.549848584225
1.0812063912715944e+29 904617882.8099549 50393.545758786786
1.0797323248019745e+29 904826463.8099549 50301.6914119704
1.0782597673855473e+29 905035044.809955 50209.98658272228
1.076788717999095e+29 905243625.809955 50118.43104595606
1.0753191756193999e+29 905452206.8099551 50027.024576911375
1.0738511392117148e+29 905660787.8099552 49935.76695115336
1.0723846077672334e+29 905869368.8099552 49844.65794457221
1.070919580254091e+29 906077949.8099554 49753.69733338275
1.0694560556375406e+29 906286530.8099554 49662.88489412391
1.0679940329001289e+29 906495111.8099555 49572.22040365833
1.0665335110215203e+29 906703692.8099556 49481.7036391719
1.0650744889756148e+29 906912273.8099556 49391.334378173284
1.0636169657334299e+29 907120854.8099557 49301.11239849345
1.0621609402775123e+29 907329435.8099557 49211.03747828526
1.0607064115731151e+29 907538016.8099558 49121.10939602296
1.0592533786085496e+29 907746597.809956 49031.32793050181
1.057801840351951e+29 907955178.809956 48941.69286083755
1.0563517957887484e+29 908163759.8099561 48852.203966466
1.0549032438813126e+29 908372340.8099561 48762.86102714257
1.0534561836150724e+29 908580921.8099562 48673.66382294186
1.0520106139812217e+29 908789502.8099562 48584.61213425716
1.0505665339248373e+29 908998083.8099563 48495.705741800026
1.0491239424544066e+29 909206664.8099564 48406.94442659982
1.0476828385178888e+29 909415245.8099564 48318.32797000327
1.0462432211266537e+29 909623826.8099566 48229.856153674074
1.0448050892315428e+29 909832407.8099566 48141.52875959233
1.0433684418237496e+29 910040988.8099567 48053.34557005418
1.0419332778685272e+29 910249569.8099568 47965.30636767135
1.0404995963570693e+29 910458150.8099568 47877.41093537073
1.0390673962632757e+29 910666731.8099569 47789.65905639389
1.03763667657834e+29 910875312.8099569 47702.0505142966
1.0362074362502215e+29 911083893.809957 47614.58509294847
1.0347796742874076e+29 911292474.809957 47527.26257653248
1.033353389652269e+29 911501055.8099571 47440.082749544505
1.031928581333117e+29 911709636.8099573 47353.04539679292
1.0305052483124984e+29 911918217.8099573 47266.150303398135
1.0290833895499016e+29 912126798.8099574 47179.39725479213
1.0276630040480495e+29 912335379.8099574 47092.786036718055
1.026244090772195e+29 912543960.8099575 47006.316435229775
1.024826648716414e+29 912752541.8099576 46919.98823669146
1.0234106768430774e+29 912961122.8099576 46833.80122777709
1.0219961741462609e+29 913169703.8099577 46747.75519547007
1.0205831396113938e+29 913378284.8099577 46661.84992706274
1.019171572195082e+29 913586865.8099579 46576.085210156
1.0177614709115776e+29 913795446.8099579 46490.46083265883
1.0163528347059576e+29 914004027.809958 46404.976582787865
1.0149456625953562e+29 914212608.8099581 46319.632249066985
1.0135399535334973e+29 914421189.8099581 46234.427620326845
1.0121357065086922e+29 914629770.8099582 46149.36248570447
1.0107329205236638e+29 914838351.8099582 46064.436634642785
1.0093315945321359e+29 915046932.8099583 45979.64985689023
1.0079317275368313e+29 915255513.8099585 45895.001942500305
1.0065333185001207e+29 915464094.8099585 45810.49268183112
1.005136366424727e+29 915672675.8099586 45726.121865545
1.0037408702874323e+29 915881256.8099586 45641.88928460805
1.0023468290707835e+29 916089837.8099587 45557.7947302897
1.0009542417486803e+29 916298418.8099587 45473.837994162284
9.995631073151988e+28 916506999.8099588 45390.018868100626
9.981734247557681e+28 916715580.8099589 45306.33714428163
9.967851930471703e+28 916924161.8099589 45222.79261518379
9.953984111777168e+28 917132742.809959 45139.3850735868
9.940130781299544e+28 917341323.809959 45056.11431257117
9.926291928893121e+28 917549904.8099592 44972.980125517715
9.91246754441219e+28 917758485.8099593 44889.982306107224
9.89865761768222e+28 917967066.8099593 44807.120648319935
9.884862138615145e+28 918175647.8099594 44724.39494643518
9.87108109697879e+28 918384228.8099594 44641.80499503098
9.85731448259862e+28 918592809.8099595 44559.35058898355
9.843562285530689e+28 918801390.8099595 44477.031523466925
9.829824495456348e+28 919009971.8099597 44394.84759395253
9.816101102287535e+28 919218552.8099598 44312.79859620873
9.80239209587854e+28 919427133.8099598 44230.88432630048
9.788697466112477e+28 919635714.8099599 44149.10458058884
9.775017202814814e+28 919844295.8099599 44067.459155730576
9.76135129601278e+28 920052876.80996 43985.94784867775
9.747699735272435e+28 920261457.8099601 43904.57045667729
9.7340625107363e+28 920470038.8099601 43823.32677727059
9.720439612229843e+28 920678619.8099602 43742.21660829305
9.706831029578532e+28 920887200.8099602 43661.23974787372
9.693236752694303e+28 921095781.8099604 43580.39599443483
9.679656771431448e+28 921304362.8099604 43499.68514669142
9.666091075644257e+28 921512943.8099605 43419.10700365089
9.65253965535996e+28 921721524.8099606 43338.661364612606
9.639002500317553e+28 921930105.8099606 43258.34802916749
9.625479600486621e+28 922138686.8099607 43178.16679719757
9.611970945779101e+28 922347267.8099607 43098.117468875615
9.598476525962814e+28 922555848.8099608 43018.199844664705
9.584996331064989e+28 922764429.809961 42938.413725317776
9.571530351026385e+28 922973010.809961 42858.7589118773
9.558078575586003e+28 923181591.8099611 42779.23520567482
9.544640994742247e+28 923390172.8099611 42699.84240833049
9.5312175984647e+28 923598753.8099612 42620.58032175278
9.517808376492361e+28 923807334.8099612 42541.44874813798
9.504413318910106e+28 924015915.8099613 42462.44748996984
9.491032415601047e+28 924224496.8099614 42383.57635001912
9.477665656304184e+28 924433077.8099614 42304.83513134319
9.464313031248506e+28 924641658.8099616 42226.2236372857
9.45097453005772e+28 924850239.8099616 42147.74167147603
9.437650142874349e+28 925058820.8099617 42069.38903782902
9.424339859437388e+28 925267401.8099618 41991.16554054452
9.411043669889361e+28 925475982.8099618 41913.070984106904
9.397761563882797e+28 925684563.8099619 41835.10517328483
9.384493531617862e+28 925893144.8099619 41757.267913130694
9.371239562920025e+28 926101725.809962 41679.5590089803
9.357999647787691e+28 926310306.8099622 41601.978266452395
9.344773775988682e+28 926518887.8099622 41524.525491448374
