mass, radius, density
3.2484335889636e+33 1.4458905883230e+12 9.0704377058688e-02
3.2540341189799e+33 1.4482433955407e+12 9.0102106162009e-02
3.2596374056968e+33 1.4506083902120e+12 8.9346334301331e-02
3.2650231228157e+33 1.4529369429511e+12 8.8832653598838e-02
3.2706804162618e+33 1.4552943319676e+12 8.7499753193674e-02
3.2763304982050e+33 1.4577506206664e+12 8.5204383412957e-02
3.2818752821281e+33 1.4602147097617e+12 8.4639083485192e-02
3.2874657923872e+33 1.4626608452358e+12 8.4969595136696e-02
3.2930649225682e+33 1.4651130126652e+12 8.4481272178946e-02
3.2986733122538e+33 1.4675789428557e+12 8.3729263410767e-02
3.3042709351661e+33 1.4700580475097e+12 8.3001175109620e-02
3.3098713106193e+33 1.4725469188230e+12 8.2396084294459e-02
3.3154726710605e+33 1.4750471962952e+12 8.1744777493154e-02
3.3210662334271e+33 1.4775557318043e+12 8.1201178177306e-02
3.3266450193390e+33 1.4800624321045e+12 8.0983112918784e-02
3.3322155301912e+33 1.4825571363238e+12 8.1096753923044e-02
3.3377903310471e+33 1.4850382043617e+12 8.1269554315151e-02
3.3433727660763e+33 1.4875110779971e+12 8.1265475534659e-02
3.3491649580578e+33 1.4900277328798e+12 8.1008418080146e-02
3.3547626917789e+33 1.4925506146842e+12 8.0532864131744e-02
3.3603625677922e+33 1.4950389563401e+12 7.9949619549629e-02
3.3659701220078e+33 1.4975414549934e+12 7.9233794615663e-02
3.3717773715352e+33 1.5001062827891e+12 7.8430447335674e-02
3.3773719507694e+33 1.5026823210529e+12 7.7815756289345e-02
3.3829594405543e+33 1.5052157617551e+12 7.7471741655283e-02
3.3887479988326e+33 1.5077944916382e+12 7.7208634310068e-02
3.3943426980012e+33 1.5103764279933e+12 7.6847965030045e-02
3.4001397092444e+33 1.5129654408117e+12 7.6381820369909e-02
3.4057317905276e+33 1.5155600941951e+12 7.5950086786240e-02
3.4115256526768e+33 1.5181592707447e+12 7.5559809756013e-02
3.4171221212020e+33 1.5207648047788e+12 7.5115868626171e-02
3.4229139061084e+33 1.5233759067491e+12 7.4702085011638e-02
3.4285027646294e+33 1.5259889079880e+12 7.4390772274101e-02
3.4342951930954e+33 1.5286042028410e+12 7.4072388745183e-02
3.4398923300457e+33 1.5312255270070e+12 7.3646358420927e-02
3.4456907130336e+33 1.5338558951364e+12 7.3144871214852e-02
3.4514873710016e+33 1.5365410563052e+12 7.2658001507743e-02
3.4570783904481e+33 1.5391849295787e+12 7.2267123831408e-02
3.4628491482639e+33 1.5418221196214e+12 7.2197567071391e-02
3.4686127436400e+33 1.5444864437431e+12 7.2473763081081e-02
3.4743738432792e+33 1.5471271691146e+12 7.2868654355452e-02
3.4799456713983e+33 1.5497031431021e+12 7.3162878186741e-02
3.4857181345407e+33 1.5522650275120e+12 7.3315857146141e-02
3.4916431808363e+33 1.5549267940789e+12 7.1610252257587e-02
3.4974630180088e+33 1.5576647833641e+12 6.9340762297527e-02
3.5032376423887e+33 1.5604109670426e+12 6.8887956613316e-02
3.5090234376793e+33 1.5631494164287e+12 6.8839102101305e-02
3.5148255403087e+33 1.5658931701765e+12 6.8466829898796e-02
3.5206385860643e+33 1.5686550124196e+12 6.7782835682542e-02
3.5264187406253e+33 1.5714244588385e+12 6.7356040836776e-02
3.5322050656365e+33 1.5741889266203e+12 6.7239118909909e-02
3.5379949367944e+33 1.5769530652024e+12 6.7012973887172e-02
3.5437753818445e+33 1.5797141221036e+12 6.6850838048977e-02
3.5495613528531e+33 1.5824703964911e+12 6.6732543155258e-02
3.5553468101670e+33 1.5852243148787e+12 6.6558209039194e-02
3.5611375029155e+33 1.5879781020737e+12 6.6330836828738e-02
3.5669419117048e+33 1.5907407341235e+12 6.5890453468797e-02
3.5729584337307e+33 1.5935723179074e+12 6.5172340145021e-02
3.5787883246709e+33 1.5964367401235e+12 6.4186607759610e-02
3.5846225235661e+33 1.5992949343217e+12 6.3017254614723e-02
3.5904247177233e+33 1.6021819676349e+12 6.2160129858851e-02
3.5963978770655e+33 1.6051176325743e+12 6.1958802345893e-02
3.6021772600773e+33 1.6080408481256e+12 6.1998869039322e-02
3.6079768837196e+33 1.6109149789626e+12 6.1762745856054e-02
3.6140048664681e+33 1.6138634986892e+12 6.1034628194335e-02
3.6198257357996e+33 1.6168465527513e+12 6.0093585393094e-02
3.6258125530046e+33 1.6198448082044e+12 5.9570781451261e-02
3.6315819352206e+33 1.6228317243909e+12 5.9581775003597e-02
3.6375564197432e+33 1.6258008082032e+12 5.9712005240480e-02
3.6433413406615e+33 1.6287607840000e+12 5.9679641346983e-02
3.6493582212662e+33 1.6317326232617e+12 5.9232744476679e-02
3.6551681138889e+33 1.6347284487939e+12 5.8534711138059e-02
3.6611754693237e+33 1.6377443958387e+12 5.7937621092235e-02
3.6671705211689e+33 1.6408234597071e+12 5.7496660031953e-02
3.6729644724786e+33 1.6438563159218e+12 5.7182563396123e-02
3.6789612870116e+33 1.6468955939451e+12 5.6853306608542e-02
3.6849539736568e+33 1.6499919598603e+12 5.6541356599897e-02
3.6907470285897e+33 1.6530402170842e+12 5.6263267099141e-02
3.6967403742432e+33 1.6560926110850e+12 5.5982219494543e-02
3.7027391905800e+33 1.6592036682990e+12 5.5652049593787e-02
3.7087413594583e+33 1.6623261262668e+12 5.5239468932801e-02
3.7145388018716e+33 1.6654072307675e+12 5.4839595709773e-02
3.7205340827006e+33 1.6684958071953e+12 5.4508454557614e-02
3.7265290058107e+33 1.6716426473249e+12 5.4202976367756e-02
3.7325247887854e+33 1.6747955829024e+12 5.3894711800161e-02
3.7385212059791e+33 1.6779554034426e+12 5.3575085300803e-02
3.7445176912097e+33 1.6811224991543e+12 5.3250585195536e-02
3.7505117270703e+33 1.6842956184450e+12 5.2949735256815e-02
3.7565012348366e+33 1.6874710942345e+12 5.2710815224861e-02
3.7624928274967e+33 1.6906476820386e+12 5.2494413127228e-02
3.7684879699587e+33 1.6938283316744e+12 5.2231487211758e-02
3.7744900277854e+33 1.6970185481700e+12 5.1879630585055e-02
3.7806299238404e+33 1.7002952143417e+12 5.0351907778277e-02
3.7865195456328e+33 1.7035954762661e+12 4.9780602852170e-02
3.7927586826516e+33 1.7069201192151e+12 5.0042363297747e-02
3.7987365755771e+33 1.7102635759616e+12 4.9558634058605e-02
3.8047359245441e+33 1.7135503432048e+12 4.9391956671275e-02
3.8107281639734e+33 1.7168434714408e+12 4.9107143206725e-02
3.8167181089461e+33 1.7201378431479e+12 4.8900601367149e-02
3.8229189008752e+33 1.7234930377942e+12 4.8629243804484e-02
3.8289172076587e+33 1.7268583984305e+12 4.8290418886795e-02
3.8349101381765e+33 1.7301747362046e+12 4.8014911102770e-02
3.8411044292266e+33 1.7335503215568e+12 4.7776043729093e-02
3.8470976377629e+33 1.7369297691033e+12 4.7533720779750e-02
3.8532985310826e+33 1.7403169486135e+12 4.7242978297971e-02
3.8593017391265e+33 1.7437171047802e+12 4.6877264060303e-02
3.8655012515287e+33 1.7471299019953e+12 4.6523743292910e-02
3.8714853818479e+33 1.7505443400842e+12 4.6319162874286e-02
3.8776743585971e+33 1.7539546474403e+12 4.6193799113964e-02
3.8836775659712e+33 1.7573716394677e+12 4.5923480376515e-02
3.8898848811527e+33 1.7608057363956e+12 4.5521498081780e-02
3.8960884506049e+33 1.7643130419986e+12 4.5122110777154e-02
3.9020837072897e+33 1.7677738190682e+12 4.4811924117525e-02
3.9082781551807e+33 1.7712399045535e+12 4.4569420857801e-02
3.9144814177080e+33 1.7747724477534e+12 4.4274375735261e-02
3.9204913538058e+33 1.7782661196853e+12 4.3868216328974e-02
3.9267006671271e+33 1.7817820787434e+12 4.3422751273032e-02
3.9329008998210e+33 1.7853719080722e+12 4.3052763493415e-02
3.9390850576835e+33 1.7889634446161e+12 4.2859495821416e-02
3.9452624999898e+33 1.7925435229160e+12 4.2824938882306e-02
3.9514428641270e+33 1.7961100996287e+12 4.2815268330376e-02
3.9576297910462e+33 1.7996688661027e+12 4.2738608541416e-02
3.9638188562387e+33 1.8032249395059e+12 4.2602314814719e-02
3.9700108816727e+33 1.8067812750527e+12 4.2431477836061e-02
3.9762040415421e+33 1.8103402966762e+12 4.2232236247371e-02
3.9823955495990e+33 1.8139018034817e+12 4.2036747386103e-02
3.9885852230504e+33 1.8174637751287e+12 4.1867310117270e-02
3.9947736941366e+33 1.8210245006885e+12 4.1717275275364e-02
4.0009631833992e+33 1.8245840414104e+12 4.1567601464978e-02
4.0071610994313e+33 1.8281478480617e+12 4.1356860812291e-02
4.0135579171159e+33 1.8317775231317e+12 4.1101960148420e-02
4.0197735043965e+33 1.8354252870414e+12 4.0733555136565e-02
4.0260494709571e+33 1.8390794748304e+12 3.9867092411207e-02
4.0324089277188e+33 1.8428244351393e+12 3.9359989128137e-02
4.0385913805373e+33 1.8465463941465e+12 3.9446010981309e-02
4.0448011003266e+33 1.8502155926375e+12 3.9219883408912e-02
4.0512182720695e+33 1.8539711767662e+12 3.8784407304936e-02
4.0574232520171e+33 1.8577502901520e+12 3.8381953757817e-02
4.0638195488522e+33 1.8615413306691e+12 3.8107163773783e-02
4.0700130794378e+33 1.8653370217068e+12 3.7905544771960e-02
4.0764112994239e+33 1.8691386738412e+12 3.7692789102131e-02
4.0826201212464e+33 1.8729553393572e+12 3.7390194375061e-02
4.0890373477434e+33 1.8767989401649e+12 3.6981521234596e-02
4.0954535720321e+33 1.8807343617184e+12 3.6538907259946e-02
4.1016475593815e+33 1.8846247565947e+12 3.6231478453608e-02
4.1080433384015e+33 1.8885196166089e+12 3.6041326692342e-02
4.1145511987434e+33 1.8925506754030e+12 3.5242883055886e-02
4.1209091410369e+33 1.8966312765504e+12 3.4655071116096e-02
4.1273144875618e+33 1.9006982518028e+12 3.4620948194166e-02
4.1335292735781e+33 1.9047243986897e+12 3.4277159822909e-02
4.1399308837001e+33 1.9087717150998e+12 3.3955904696103e-02
4.1463229352858e+33 1.9128892898153e+12 3.3761634852300e-02
4.1527246573250e+33 1.9170127584937e+12 3.3569075379147e-02
4.1591411128108e+33 1.9211577270436e+12 3.3252174366058e-02
4.1655628091489e+33 1.9253370990676e+12 3.2836136813751e-02
4.1719819458647e+33 1.9295527031934e+12 3.2412688640783e-02
4.1785985652090e+33 1.9338672756280e+12 3.2025144231779e-02
4.1849980721043e+33 1.9382009948472e+12 3.1738716821038e-02
4.1913642458879e+33 1.9424544252627e+12 3.1698969789990e-02
4.1977466395692e+33 1.9466834061951e+12 3.1741989046735e-02
4.2041614203818e+33 1.9509203855443e+12 3.1545248440003e-02
4.2107739939817e+33 1.9552514845946e+12 3.1207848230831e-02
4.2171808937506e+33 1.9596043405415e+12 3.0911505317393e-02
4.2235863527136e+33 1.9639080409978e+12 3.0647600453349e-02
4.2301954940447e+33 1.9682983888781e+12 3.0380449627439e-02
4.2366085242248e+33 1.9727123914514e+12 3.0080535448759e-02
4.2432306099917e+33 1.9771596224322e+12 2.9725620482281e-02
4.2496527695548e+33 1.9816453251925e+12 2.9334645066904e-02
4.2562792947450e+33 1.9861738213332e+12 2.8930168762963e-02
4.2629055641981e+33 1.9908166246967e+12 2.8519127584656e-02
4.2693219808766e+33 1.9954265960723e+12 2.8153791024577e-02
4.2759296145778e+33 2.0000621312936e+12 2.7871146261675e-02
4.2825311785998e+33 2.0047831949331e+12 2.7657744550016e-02
4.2889333523633e+33 2.0094429768731e+12 2.7466762366958e-02
4.2955431432988e+33 2.0141194790921e+12 2.7243303027429e-02
4.3021565307975e+33 2.0188921944231e+12 2.6977854066385e-02
4.3087683648088e+33 2.0236905394219e+12 2.6706918790454e-02
4.3153800134751e+33 2.0285132068328e+12 2.6446729369194e-02
4.3219955584994e+33 2.0333628049499e+12 2.6175224458049e-02
4.3286169936790e+33 2.0382464734473e+12 2.5868925427190e-02
4.3352423394849e+33 2.0431714977110e+12 2.5528842150630e-02
4.3418632151120e+33 2.0481375544996e+12 2.5195774406978e-02
4.3484533235910e+33 2.0531182958088e+12 2.4999208055442e-02
4.3550316811416e+33 2.0580819296805e+12 2.4963979028647e-02
4.3618546235184e+33 2.0631279465282e+12 2.4810474849351e-02
4.3684705942142e+33 2.0682086389090e+12 2.4517999083367e-02
4.3750809441631e+33 2.0732398499269e+12 2.4270688310923e-02
4.3818829212856e+33 2.0783630771034e+12 2.4078887063582e-02
4.3884764767350e+33 2.0834886571949e+12 2.3949089105712e-02
4.3952730873007e+33 2.0886127282581e+12 2.3838150905219e-02
4.4018734757789e+33 2.0937406697843e+12 2.3703351120508e-02
4.4086812208994e+33 2.0988811293045e+12 2.3530876918304e-02
4.4152957951986e+33 2.1040445919704e+12 2.3310049359161e-02
4.4221208743880e+33 2.1092450199031e+12 2.3033689260601e-02
4.4289518560665e+33 2.1145716177109e+12 2.2710108670821e-02
4.4355808369027e+33 2.1198714122075e+12 2.2374461089488e-02
4.4423982088404e+33 2.1252136780499e+12 2.2087952958642e-02
4.4492019753646e+33 2.1306569385375e+12 2.1889739344191e-02
4.4560185309267e+33 2.1361207141102e+12 2.1696648026739e-02
4.4628397672630e+33 2.1416189034647e+12 2.1450878143124e-02
4.4696415156618e+33 2.1471395687678e+12 2.1253514057891e-02
4.4764698978530e+33 2.1526885421419e+12 2.1037199207144e-02
4.4832994490616e+33 2.1582883714526e+12 2.0738638226461e-02
4.4900891170274e+33 2.1639073372850e+12 2.0560412375274e-02
4.4968924427545e+33 2.1695240126417e+12 2.0462238241948e-02
4.5038946304056e+33 2.1752312032912e+12 2.0328048591686e-02
4.5106950712360e+33 2.1809435059550e+12 2.0203184927311e-02
4.5175055144696e+33 2.1865854854024e+12 2.0053451669889e-02
4.5245288661777e+33 2.1923419629352e+12 1.9842157211062e-02
4.5313382713713e+33 2.1981278594468e+12 1.9635985047420e-02
4.5383856109211e+33 2.2039640911941e+12 1.9367798322416e-02
4.5454236904470e+33 2.2099579538002e+12 1.9028352633419e-02
4.5522292596969e+33 2.2159040996034e+12 1.8803369972832e-02
4.5592538667812e+33 2.2218780331726e+12 1.8617016680427e-02
4.5662774374612e+33 2.2279808205243e+12 1.8388010638763e-02
4.5733001642350e+33 2.2341239820356e+12 1.8167362748264e-02
4.5803146813194e+33 2.2402995251145e+12 1.7972816312588e-02
4.5873293419860e+33 2.2465004995617e+12 1.7800195451719e-02
4.5943058625592e+33 2.2526936056968e+12 1.7724377682143e-02
4.6013081380136e+33 2.2588680926174e+12 1.7680684954417e-02
4.6083529009206e+33 2.2650841263627e+12 1.7467330609257e-02
4.6153805376501e+33 2.2713641192424e+12 1.7193922082924e-02
4.6225860607243e+33 2.2777628585666e+12 1.7021364713681e-02
4.6295771725247e+33 2.2841570005804e+12 1.6938204309264e-02
4.6368153588193e+33 2.2905757853205e+12 1.6780396008603e-02
4.6438179992281e+33 2.2970289012779e+12 1.6595515776797e-02
4.6509894436210e+33 2.3034573589892e+12 1.6565106861573e-02
4.6581471135152e+33 2.3099116206352e+12 1.6639302856575e-02
4.6652898527956e+33 2.3162763180109e+12 1.6779607995527e-02
4.6724193892703e+33 2.3225291559541e+12 1.6986655663560e-02
4.6795217980682e+33 2.3286389442119e+12 1.7291720650551e-02
4.6866112567466e+33 2.3345768722535e+12 1.7699830060716e-02
4.6937120667682e+33 2.3403479409901e+12 1.8118382575558e-02
4.7008591390706e+33 2.3460040689080e+12 1.8393277184123e-02
4.7081655720793e+33 2.3516314903052e+12 1.8652649081848e-02
4.7152437866783e+33 2.3571039659520e+12 1.9098335870416e-02
4.7225463772736e+33 2.3624198086174e+12 1.9560053003229e-02
4.7297568794118e+33 2.3676842906176e+12 1.9662265402971e-02
4.7371195283965e+33 2.3729410771186e+12 1.9603105753313e-02
4.7445436734077e+33 2.3782716928056e+12 1.9511552175449e-02
4.7519798514851e+33 2.3836564547069e+12 1.9228962058460e-02
4.7593982917385e+33 2.3890912720431e+12 1.8965696008353e-02
4.7669755346911e+33 2.3946066672400e+12 1.8853961539542e-02
4.7743551149430e+33 2.4001006556044e+12 1.8841585004926e-02
4.7819633858535e+33 2.4055955350179e+12 1.8752612792373e-02
4.7896025302229e+33 2.4112081242669e+12 1.8519234279370e-02
4.7971470699914e+33 2.4168178439368e+12 1.8442208674992e-02
4.8048597449310e+33 2.4224784454972e+12 1.8195955685018e-02
4.8128375301581e+33 2.4284396488397e+12 1.7434399194373e-02
4.8206123718403e+33 2.4346755039894e+12 1.6575235768307e-02
4.8286878023400e+33 2.4412836494247e+12 1.5583419921582e-02
4.8370998014039e+33 2.4486521927533e+12 1.4280576097481e-02
4.8453731251185e+33 2.4567276306150e+12 1.3090450160498e-02
4.8538161782237e+33 2.4655062573097e+12 1.1982445479151e-02
4.8623148593571e+33 2.4751662853475e+12 1.0934316859344e-02
4.8710581487432e+33 2.4858944530298e+12 9.9106003920591e-03
4.8797891694518e+33 2.4978010975205e+12 8.9427939149145e-03
4.8889140526737e+33 2.5109622771890e+12 8.3037023167221e-03
4.9058578717966e+33 2.5323823598525e+12 7.2574037489287e-03
4.9199029060013e+33 2.5612067760998e+12 5.9410892380547e-03
4.9327788248074e+33 2.5913538702259e+12 4.8261830535181e-03
4.9442407787037e+33 2.6242897577260e+12 3.8661984669000e-03
4.9570048996119e+33 2.6644374678605e+12 3.1076207634201e-03
4.9686494040813e+33 2.7129619190165e+12 2.4680912263166e-03
4.9785645626093e+33 2.7637093702399e+12 2.0460950402470e-03
4.9862259354239e+33 2.8104322180121e+12 1.7967033381074e-03
4.9936682531997e+33 2.8553725998740e+12 1.5481006109827e-03
4.9990166704884e+33 2.8979704538216e+12 1.3240520773923e-03
5.0040982057256e+33 2.9376477386368e+12 1.1406529494356e-03
5.0089120457597e+33 2.9803682892260e+12 9.7213496922932e-04
5.0148802327195e+33 3.0341695815349e+12 8.1571525765975e-04
5.0205513297922e+33 3.1009694188178e+12 6.6699992361115e-04
5.0256371198787e+33 3.1723048772510e+12 5.5611966538296e-04
5.0295186167760e+33 3.2368281339323e+12 5.1962887153493e-04
5.0332656653317e+33 3.2914254434664e+12 5.2465192769793e-04
5.0368836833115e+33 3.3419966315183e+12 5.2950764614559e-04
5.0410464244407e+33 3.3937642227351e+12 5.2431871008939e-04
5.0452317443281e+33 3.4498420720871e+12 4.8835568519316e-04
5.0483004462572e+33 3.5011938281522e+12 4.3877471753284e-04
5.0512636227494e+33 3.5474761931797e+12 3.9727713116695e-04
5.0541268960763e+33 3.5957159112821e+12 3.5734742403274e-04
5.0563586114331e+33 3.6411505292488e+12 3.2235795573285e-04
5.0585835648905e+33 3.6841776356659e+12 2.9312884909963e-04
5.0607777964961e+33 3.7297139570237e+12 2.6951988955115e-04
5.0636009854106e+33 3.7847035841764e+12 2.4735309726057e-04
5.0657059926251e+33 3.8415592679363e+12 2.2564138682698e-04
5.0676598845042e+33 3.8914369972840e+12 2.0762845103368e-04
5.0694736529229e+33 3.9405075056415e+12 1.9090842510156e-04
5.0715722652964e+33 3.9949765897430e+12 1.7367590559277e-04
5.0735575050923e+33 4.0559137421940e+12 1.5583124966506e-04
5.0754366549289e+33 4.1184391243038e+12 1.3900089931540e-04
5.0769561091813e+33 4.1780420420640e+12 1.2417671837055e-04
5.0783535130345e+33 4.2332634415367e+12 1.1351956377520e-04
5.0796361497830e+33 4.2863375563716e+12 1.0790061144463e-04
5.0810249152565e+33 4.3401419606024e+12 1.0453657609929e-04
5.0823139654611e+33 4.3944562317899e+12 1.0116610736559e-04
5.0835105893925e+33 4.4452871221400e+12 9.8032417973833e-05
5.0844810773205e+33 4.4899652986048e+12 9.5292443964209e-05
5.0854314157882e+33 4.5299100950370e+12 9.2857461414905e-05
5.0863620201259e+33 4.5693563189842e+12 9.0472738675190e-05
5.0874622973303e+33 4.6123681325367e+12 8.7903853544823e-05
5.0885394022143e+33 4.6589641501159e+12 8.5155148920544e-05
5.0895938397921e+33 4.7051310672049e+12 8.2464264566387e-05
5.0904108454188e+33 4.7461294541524e+12 8.0096094460531e-05
5.0912196229072e+33 4.7821795028247e+12 7.8032644418628e-05
5.0920202695158e+33 4.8182696701903e+12 7.5990309879328e-05
5.0926756687548e+33 4.8512724025112e+12 7.4139867157545e-05
5.0933864741643e+33 4.8826029750983e+12 7.2401893266568e-05
5.0941575384322e+33 4.9169827341487e+12 7.0520356395303e-05
5.0952687726911e+33 4.9613355130401e+12 6.8146797816464e-05
5.0963467315270e+33 5.0137833709898e+12 6.5397654023103e-05
5.0978602166863e+33 5.0773580557576e+12 6.2315301327851e-05
5.0990175219498e+33 5.1437818668193e+12 6.0139675751692e-05
5.1002020838801e+33 5.2021209361515e+12 5.9237662937512e-05
5.1011402755502e+33 5.2546637422156e+12 5.8418726915659e-05
5.1020804285353e+33 5.3008810165670e+12 5.7692452634985e-05
5.1030225524705e+33 5.3469727238928e+12 5.6964650658463e-05
5.1042170445329e+33 5.3990318741025e+12 5.6140335495695e-05
5.1054030696097e+33 5.4567724682201e+12 5.5223465093342e-05
5.1063201879705e+33 5.5075796190977e+12 5.4411847499102e-05
5.1072338065023e+33 5.5516507211070e+12 5.3703627973816e-05
5.1081439607076e+33 5.5954373969625e+12 5.2998065855477e-05
5.1093119582986e+33 5.6452004285958e+12 5.2195926591177e-05
5.1104868182491e+33 5.7011773183439e+12 5.1293302406281e-05
5.1116686214531e+33 5.7573702145798e+12 5.0385491222577e-05
5.1126170184335e+33 5.8080940033335e+12 4.9563641613743e-05
5.1135796315417e+33 5.8535576132821e+12 4.8824957399280e-05
5.1145566855705e+33 5.8996844471980e+12 4.8075405405857e-05
5.1158113962272e+33 5.9527557342302e+12 4.7215303424958e-05
5.1170329683475e+33 6.0116652272837e+12 4.6262671052763e-05
5.1184906119400e+33 6.0754720920769e+12 4.5233989104072e-05
5.1195264566906e+33 6.1348419220380e+12 4.4454586467558e-05
5.1204972361560e+33 6.1824239408262e+12 4.4036188929293e-05
5.1214073075627e+33 6.2267663847531e+12 4.3653071091604e-05
5.1225251447216e+33 6.2742891596797e+12 4.3240394658465e-05
5.1235903214408e+33 6.3251707856698e+12 4.2796489854265e-05
5.1246053779658e+33 6.3733885043376e+12 4.2373201469063e-05
5.1259212890681e+33 6.4271044312477e+12 4.1899688339427e-05
5.1272532197557e+33 6.4877949614042e+12 4.1362673967219e-05
5.1286013507959e+33 6.5488745132550e+12 4.0819197212426e-05
5.1301989733233e+33 6.6156237155233e+12 4.0222831180950e-05
5.1326016027282e+33 6.7056654607105e+12 3.9418624163988e-05
5.1354358321239e+33 6.8227295336393e+12 3.8372608656986e-05
5.1380501331840e+33 6.9437213101088e+12 3.7285459831547e-05
5.1410026067934e+33 7.0664723349747e+12 3.6253239541558e-05
5.1436870551800e+33 7.1897350649710e+12 3.5397642491236e-05
5.1476703755366e+33 7.3334146182575e+12 3.4545100775116e-05
5.1525970369854e+33 7.5223821689031e+12 3.3416644509831e-05
5.1576564677375e+33 7.7307819299423e+12 3.2157132153711e-05
5.1631475828019e+33 7.9476316406591e+12 3.0851178738038e-05
5.1702021003611e+33 8.2009463681538e+12 2.9553408994215e-05
5.1775021342199e+33 8.4848396689122e+12 2.8272704732511e-05
5.1835502051051e+33 8.7437684722950e+12 2.7076837595082e-05
5.1925296363430e+33 9.0288990929211e+12 2.5946786252476e-05
5.2033688674105e+33 9.3951897582743e+12 2.4747766056487e-05
5.2139493571769e+33 9.7793193228384e+12 2.3571284338528e-05
5.2244547518600e+33 1.0146411624407e+13 2.2508912321185e-05
5.2376709416838e+33 1.0547341473387e+13 2.1427757107160e-05
5.2510282221698e+33 1.0984139437356e+13 2.0369104804238e-05
5.2665799877723e+33 1.1443974091842e+13 1.9392633922385e-05
5.2777182933108e+33 1.1857316983724e+13 1.8569249556272e-05
5.2901353616753e+33 1.2211958493986e+13 1.7915677883412e-05
5.3023817069750e+33 1.2575066731072e+13 1.7289984373324e-05
5.3162644846007e+33 1.2950498357624e+13 1.6698084281572e-05
5.3275703833977e+33 1.3304710476092e+13 1.6187205636024e-05
5.3381846609505e+33 1.3606301905187e+13 1.5775056954179e-05
5.3483778036653e+33 1.3887483326642e+13 1.5396824272894e-05
5.3601336660871e+33 1.4179040407561e+13 1.5011578530251e-05
5.3699476154585e+33 1.4461296095149e+13 1.4670159071323e-05
5.3813245008371e+33 1.4733640118177e+13 1.4373912388202e-05
5.3940994614821e+33 1.5038694469516e+13 1.4047615070617e-05
5.4044848942833e+33 1.5326651789167e+13 1.3745656517036e-05
5.4123851325891e+33 1.5550818463571e+13 1.3512531815250e-05
5.4260698840404e+33 1.5811242274596e+13 1.3261710153044e-05
5.4412121107279e+33 1.6153747566312e+13 1.2950666422222e-05
5.4518832612681e+33 1.6455586983624e+13 1.2689587184545e-05
5.4643473600931e+33 1.6721379503799e+13 1.2470303862010e-05
5.4779320457186e+33 1.7016208141962e+13 1.2232636131824e-05
5.4917512516621e+33 1.7321593843274e+13 1.1994204567709e-05
5.5065706087331e+33 1.7635565809167e+13 1.1761766433746e-05
5.5168914254388e+33 1.7907441118692e+13 1.1568953503712e-05
5.5281003908182e+33 1.8136937704907e+13 1.1411696141950e-05
5.5377139196734e+33 1.8356515810746e+13 1.1264741654045e-05
5.5477196215965e+33 1.8561117105566e+13 1.1129408985890e-05
5.5588615305795e+33 1.8779346742639e+13 1.0988255194418e-05
5.5672813186175e+33 1.8979388828995e+13 1.0859375143773e-05
5.5782941728424e+33 1.9175963274548e+13 1.0741970358438e-05
5.5903129677254e+33 1.9406550379834e+13 1.0611765144726e-05
5.6012394523760e+33 1.9633769458999e+13 1.0484845305372e-05
5.6116117673621e+33 1.9842407771433e+13 1.0370565136133e-05
5.6211431132021e+33 2.0035515624728e+13 1.0265125009372e-05
5.6326292261446e+33 2.0237401107709e+13 1.0158079944468e-05
5.6431754497181e+33 2.0447130987738e+13 1.0048921014098e-05
5.6561232945148e+33 2.0668352212162e+13 9.9385967922445e-06
5.6698338252990e+33 2.0916657106104e+13 9.8209202283563e-06
5.6847542518895e+33 2.1180090854555e+13 9.6969606913523e-06
5.6967741331105e+33 2.1425306643561e+13 9.5807318608764e-06
5.7081927354873e+33 2.1636399672374e+13 9.4823181173266e-06
5.7211588428437e+33 2.1853857557502e+13 9.3843067186339e-06
5.7334026456768e+33 2.2076602362824e+13 9.2864489745448e-06
5.7449005524639e+33 2.2284390280095e+13 9.1984917575505e-06
5.7583860612855e+33 2.2500888718201e+13 9.1089775639949e-06
5.7709850518646e+33 2.2724878183249e+13 9.0178966236149e-06
5.7835533205379e+33 2.2938917710635e+13 8.9321829467470e-06
5.7967963002394e+33 2.3156378741515e+13 8.8476398889982e-06
5.8072158422601e+33 2.3354090892019e+13 8.7724751097742e-06
5.8162705363626e+33 2.3515529652959e+13 8.7111428243922e-06
5.8267508902074e+33 2.3676313053899e+13 8.6505672673315e-06
5.8372678751898e+33 2.3848001645238e+13 8.5858909898531e-06
5.8496545965918e+33 2.4033865935518e+13 8.5179701959583e-06
5.8604104110116e+33 2.4220355177095e+13 8.4513239384242e-06
5.8718510058953e+33 2.4397832956533e+13 8.3890857109763e-06
5.8820428533584e+33 2.4569627454056e+13 8.3306098082846e-06
5.8918316170640e+33 2.4727222135390e+13 8.2772729072570e-06
5.9029910668897e+33 2.4891332667984e+13 8.2228106842221e-06
5.9131625160007e+33 2.5057394600512e+13 8.1685687292956e-06
5.9243461179758e+33 2.5222494988849e+13 8.1151696558290e-06
5.9347664546310e+33 2.5388463598117e+13 8.0629038982263e-06
5.9472065359291e+33 2.5562820815385e+13 8.0087027996945e-06
5.9601734487735e+33 2.5755242899980e+13 7.9495012558005e-06
5.9741093715230e+33 2.5957415692799e+13 7.8878083711291e-06
5.9851144616991e+33 2.6143544224248e+13 7.8322101674671e-06
5.9991870861415e+33 2.6329180973559e+13 7.7785020082825e-06
6.0139411007913e+33 2.6541000665586e+13 7.7177195072263e-06
